Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Féminin","WEST","33","2011","CMR_INS_EDS_MICS4_2011","1.6","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Féminin","SOUTH","34","2011","CMR_INS_EDS_MICS4_2011","8.5","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Féminin","SOUTHWEST","35","2011","CMR_INS_EDS_MICS4_2011","2.7","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Féminin","YAOUNDE","37","2011","CMR_INS_EDS_MICS4_2011","3.8","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","ADAMAWA","28","2011","CMR_INS_EDS_MICS4_2011","0.4","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","CAMEROON","27","2011","CMR_INS_EDS_MICS4_2011","0.5","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","CENTRE (Without YAOUNDE)","39","2011","CMR_INS_EDS_MICS4_2011","0.3","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","DOUALA","36","2011","CMR_INS_EDS_MICS4_2011","0.9","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","EAST","29","2011","CMR_INS_EDS_MICS4_2011","1.3","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","FAR NORTH","30","2011","CMR_INS_EDS_MICS4_2011","0.8","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","LITTORAL (Without DOUALA)","38","2011","CMR_INS_EDS_MICS4_2011","0.6","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","NORTH","31","2011","CMR_INS_EDS_MICS4_2011","0.2","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","NORTHWEST","32","2011","CMR_INS_EDS_MICS4_2011","0.4","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","WEST","33","2011","CMR_INS_EDS_MICS4_2011","0.1","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","SOUTH","34","2011","CMR_INS_EDS_MICS4_2011","1.3","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","SOUTHWEST","35","2011","CMR_INS_EDS_MICS4_2011","0.7","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Masculin","YAOUNDE","37","2011","CMR_INS_EDS_MICS4_2011","0.1","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","ADAMAWA","28","2011","CMR_INS_EDS_MICS4_2011","2.6","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","CAMEROON","27","2011","CMR_INS_EDS_MICS4_2011","1.7","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","CENTRE (Without YAOUNDE)","39","2011","CMR_INS_EDS_MICS4_2011","1.5","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","DOUALA","36","2011","CMR_INS_EDS_MICS4_2011","2.3","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","EAST","29","2011","CMR_INS_EDS_MICS4_2011","4.1","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","FAR NORTH","30","2011","CMR_INS_EDS_MICS4_2011","1","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2011","CMR_INS_EDS_MICS4_2011","1.1","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","NORTH","31","2011","CMR_INS_EDS_MICS4_2011","0.7","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","NORTHWEST","32","2011","CMR_INS_EDS_MICS4_2011","1.4","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","WEST","33","2011","CMR_INS_EDS_MICS4_2011","0.8","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","SOUTH","34","2011","CMR_INS_EDS_MICS4_2011","5.3","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","SOUTHWEST","35","2011","CMR_INS_EDS_MICS4_2011","1.8","#"
"#Prévalence du VIH parmi les jeunes de 15-24 ans","#Pour cent","#Total","YAOUNDE","37","2011","CMR_INS_EDS_MICS4_2011","2.1","#"
"#Proportion d'accouchements assistés par le personnel de santé qualifié","#Pourcent","#Total","ADAMAWA","28","2011","CMR_INS_EDS_MICS4_2011","47.4","#"
"#Proportion d'accouchements assistés par le personnel de santé qualifié","#Pourcent","#Total","CAMEROON","27","2011","CMR_INS_EDS_MICS4_2011","63.6","#"
"#Proportion d'accouchements assistés par le personnel de santé qualifié","#Pourcent","#Total","CENTRE (Without YAOUNDE)","39","2011","CMR_INS_EDS_MICS4_2011","78.5","#"
"#Proportion d'accouchements assistés par le personnel de santé qualifié","#Pourcent","#Total","DOUALA","36","2011","CMR_INS_EDS_MICS4_2011","98.8","#"
"#Proportion d'accouchements assistés par le personnel de santé qualifié","#Pourcent","#Total","EAST","29","2011","CMR_INS_EDS_MICS4_2011","48.9","#"
"#Proportion de femmes de 15-49 ans ayant effectuees au moins 4 visites prenatales","#Pour cent","#Urbain","CAMEROON","27","2004","CMR_INS_EDS3_2004","74.4","#"
"#Proportion de femmes de 15-49 ans ayant effectuees au moins une visite prenatale","#Pour cent","#Rural","CAMEROON","27","2004","CMR_INS_EDS3_2004","99","#"
"#Proportion de femmes de 15-49 ans ayant effectuees au moins une visite prenatale","#Pour cent","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","98.8","#"
"#Proportion de femmes de 15-49 ans ayant effectuees au moins une visite prenatale","#Pour cent","#Urbain","CAMEROON","27","2004","CMR_INS_EDS3_2004","98.5","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","ADAMAWA","28","2004","CMR_INS_EDS3_2004","60.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","ADAMAWA","28","2006","CMR_INS_MICS2_2006","74.2","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","ADAMAWA","28","2011","CMR_INS_EDS_MICS4_2011","64","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","64.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CAMEROON","27","2006","CMR_INS_MICS2_2006","78.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CAMEROON","27","2011","CMR_INS_EDS_MICS4_2011","70.6","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","59","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","CENTRE (Without YAOUNDE)","39","2004","CMR_INS_EDS3_2004","65.2","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","DOUALA","36","2004","CMR_INS_EDS3_2004","95.3","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","EAST","29","2004","CMR_INS_EDS3_2004","40.5","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","FAR NORTH","30","2004","CMR_INS_EDS3_2004","25.7","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2004","CMR_INS_EDS3_2004","92.4","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","NORTH","31","2004","CMR_INS_EDS3_2004","20.9","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","NORTHWEST","32","2004","CMR_INS_EDS3_2004","87.8","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","WEST","33","2004","CMR_INS_EDS3_2004","89.7","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","SOUTH","34","2004","CMR_INS_EDS3_2004","63.4","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Rural","CAMEROON","27","2004","CMR_INS_EDS3_2004","41.7","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","ADAMAWA","28","2004","CMR_INS_EDS3_2004","34.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CENTRE (Without YAOUNDE)","39","2004","CMR_INS_EDS3_2004","57.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CENTRE (Without YAOUNDE)","39","2006","CMR_INS_MICS2_2006","84.9","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","CENTRE (Without YAOUNDE)","39","2011","CMR_INS_EDS_MICS4_2011","73","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","DOUALA","36","2004","CMR_INS_EDS3_2004","82.4","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","DOUALA","36","2006","CMR_INS_MICS2_2006","91.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","DOUALA","36","2011","CMR_INS_EDS_MICS4_2011","84.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","EAST","29","2004","CMR_INS_EDS3_2004","62.3","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","EAST","29","2006","CMR_INS_MICS2_2006","73","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","EAST","29","2011","CMR_INS_EDS_MICS4_2011","74.4","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","FAR NORTH","30","2004","CMR_INS_EDS3_2004","60.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","FAR NORTH","30","2006","CMR_INS_MICS2_2006","66.3","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","FAR NORTH","30","2011","CMR_INS_EDS_MICS4_2011","52.4","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","LITTORAL (Without DOUALA)","38","2004","CMR_INS_EDS3_2004","77.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","LITTORAL (Without DOUALA)","38","2006","CMR_INS_MICS2_2006","88.6","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","LITTORAL (Without DOUALA)","38","2011","CMR_INS_EDS_MICS4_2011","85.6","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTH","31","2004","CMR_INS_EDS3_2004","27","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTH","31","2006","CMR_INS_MICS2_2006","75.7","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTH","31","2011","CMR_INS_EDS_MICS4_2011","51.7","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTHWEST","32","2004","CMR_INS_EDS3_2004","77.2","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTHWEST","32","2006","CMR_INS_MICS2_2006","96.4","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","NORTHWEST","32","2011","CMR_INS_EDS_MICS4_2011","93.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","WEST","33","2004","CMR_INS_EDS3_2004","80.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","WEST","33","2006","CMR_INS_MICS2_2006","79.3","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","WEST","33","2011","CMR_INS_EDS_MICS4_2011","79.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTH","34","2004","CMR_INS_EDS3_2004","75.8","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTH","34","2006","CMR_INS_MICS2_2006","78.7","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTH","34","2011","CMR_INS_EDS_MICS4_2011","69.5","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTHWEST","35","2004","CMR_INS_EDS3_2004","63.1","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTHWEST","35","2006","CMR_INS_MICS2_2006","82.2","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","SOUTHWEST","35","2011","CMR_INS_EDS_MICS4_2011","82.6","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","YAOUNDE","37","2004","CMR_INS_EDS3_2004","80.4","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","YAOUNDE","37","2006","CMR_INS_MICS2_2006","86.2","#"
"#Proportion d'enfants de 12 à 23 mois vaccinés contre la rougeole","#Pourcent","#Total","YAOUNDE","37","2011","CMR_INS_EDS_MICS4_2011","78.6","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","SOUTHWEST","35","2004","CMR_INS_EDS3_2004","76.9","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Total","YAOUNDE","37","2004","CMR_INS_EDS3_2004","90.2","#"
"#Proportion des femmes ayant donne naissance dans les formations sanitaires","#Pour cent","#Urbain","CAMEROON","27","2004","CMR_INS_EDS3_2004","81.2","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Rural","CAMEROON","27","2004","CMR_INS_EDS3_2004","35.6","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","ADAMAWA","28","2004","CMR_INS_EDS3_2004","32.1","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","46.6","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","CENTRE (Without YAOUNDE)","39","2004","CMR_INS_EDS3_2004","70.5","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","DOUALA","36","2004","CMR_INS_EDS3_2004","60.7","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","EAST","29","2004","CMR_INS_EDS3_2004","52.5","#"
"#Taux de fécondité des adolescentes","#Pour mille","#Total","CAMEROON","27","1991","CMR_INS_EDS1_1991","164","#"
"#Taux de fécondité des adolescentes","#Pour mille","#Total","CAMEROON","27","1998","CMR_INS_EDS2_1998","142","#"
"#Taux de fécondité des adolescentes","#Pour mille","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","138","#"
"#Taux de fécondité des adolescentes","#Pour mille","#Total","CAMEROON","27","2011","CMR_INS_EDS_MICS4_2011","127","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Masculin","CAMEROON","27","2004","CMR_INS_EDS3_2004","154","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Rural","CAMEROON","27","2004","CMR_INS_EDS3_2004","169","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Total","ADAMAWA","28","2004","CMR_INS_EDS3_2004","136","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Total","CAMEROON","27","1998","CMR_INS_EDS2_1998","151","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Total","CAMEROON","27","2004","CMR_INS_EDS3_2004","144","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Total","CAMEROON","27","1991","CMR_INS_EDS1_1991","144.1","#"
"#Taux de mortalité chez les enfants de moins de 5 ans","#Décès pour 1 000 naissances vivantes","#Total","CENTRE (Without YAOUNDE)","39","2004","CMR_INS_EDS3_2004","120","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","FAR NORTH","30","2004","CMR_INS_EDS3_2004","17","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2004","CMR_INS_EDS3_2004","57.6","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","NORTH","31","2004","CMR_INS_EDS3_2004","31.8","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","NORTHWEST","32","2004","CMR_INS_EDS3_2004","46.7","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","WEST","33","2004","CMR_INS_EDS3_2004","59","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","SOUTH","34","2004","CMR_INS_EDS3_2004","73.6","#"
"#Proportion des femmes enceintes ayant pris le traitement preventif intermitent contre le palu pendant la grossesse","#Pour cent","#Total","SOUTHWEST","35","2004","CMR_INS_EDS3_2004","46.9","#"
